DATAFLOW,LAST UPDATE,freq,sex,isced11,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,NL,2009,4.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,NL,2010,4.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,NL,2011,5.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,NL,2012,6.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,NL,2013,7.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,NL,2014,7.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,NL,2015,7.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,NL,2016,6.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,NL,2017,5.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,NL,2018,4.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,NL,2019,3.8,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,NL,2020,4.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,NL,2021,3.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,NL,2022,2.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,NL,2023,2.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,NO,2009,2.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,NO,2010,2.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,NO,2011,2.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,NO,2012,2.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,NO,2013,2.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,NO,2014,2.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,NO,2015,3.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,NO,2016,3.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,NO,2017,3.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,NO,2018,3.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,NO,2019,3.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,NO,2020,4.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,NO,2021,3.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,NO,2022,2.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,NO,2023,2.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,PL,2009,8.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,PL,2010,10.6,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,PL,2011,10.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,PL,2012,11.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,PL,2013,11.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,PL,2014,10.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,PL,2015,8.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,PL,2016,6.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,PL,2017,5.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,PL,2018,4.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,PL,2019,3.6,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,PL,2020,3.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,PL,2021,4.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,PL,2022,3.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,PL,2023,3.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,PT,2011,12.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,PT,2012,16.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,PT,2013,16.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,PT,2014,14.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,PT,2015,13.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,PT,2016,12.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,PT,2017,9.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,PT,2018,7.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,PT,2019,6.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,PT,2020,8.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,PT,2021,7.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,PT,2022,6.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,PT,2023,7.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,RO,2009,7.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,RO,2010,9.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,RO,2011,8.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,RO,2012,8.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,RO,2013,8.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,RO,2014,7.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,RO,2015,8.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,RO,2016,6.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,RO,2017,5.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,RO,2018,4.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,RO,2019,4.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,RO,2020,5.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,RO,2021,4.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,RO,2022,4.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,RO,2023,4.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,RS,2010,23.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,RS,2011,26.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,RS,2012,27.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,RS,2013,25.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,RS,2014,21.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,RS,2015,20.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,RS,2016,17.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,RS,2017,15.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,RS,2018,14.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,RS,2019,11.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,RS,2020,9.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,RS,2021,11.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,RS,2022,10.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,RS,2023,9.7,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SE,2009,8.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SE,2010,8.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SE,2011,7.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SE,2012,7.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SE,2013,7.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SE,2014,7.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SE,2015,6.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SE,2016,6.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SE,2017,5.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SE,2018,4.9,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SE,2019,5.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SE,2020,6.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SE,2021,6.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SE,2022,5.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SE,2023,6.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SI,2009,6.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SI,2010,7.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SI,2011,8.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SI,2012,9.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SI,2013,11.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SI,2014,10.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SI,2015,10.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SI,2016,8.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SI,2017,6.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SI,2018,5.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SI,2019,4.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SI,2020,5.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SI,2021,5.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SI,2022,4.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SI,2023,3.6,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SK,2009,10.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SK,2010,13.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SK,2011,12.5,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SK,2012,12.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SK,2013,13.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SK,2014,11.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SK,2015,10.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SK,2016,8.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SK,2017,7.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SK,2018,5.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SK,2019,4.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SK,2020,5.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SK,2021,6.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SK,2022,5.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,SK,2023,5.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,TR,2009,14.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,TR,2010,12.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,TR,2011,10.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,TR,2012,9.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,TR,2013,9.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,TR,2014,10.6,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,TR,2015,10.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,TR,2016,11.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,TR,2017,11.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,TR,2018,11.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,TR,2019,14.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,TR,2020,14.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,TR,2021,12.8,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,TR,2022,11.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_ACT,TR,2023,10.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,AT,2009,59.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,AT,2010,61.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,AT,2011,59.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,AT,2012,61.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,AT,2013,59.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,AT,2014,49.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,AT,2015,52.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,AT,2016,52.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,AT,2017,49.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,AT,2018,47.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,AT,2019,46.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,AT,2020,48.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,AT,2021,48.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,AT,2022,45.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,AT,2023,46.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BA,2021,71.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BA,2022,69.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BA,2023,68.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BE,2009,42.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BE,2010,39.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BE,2011,38.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BE,2012,41.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BE,2013,40.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BE,2014,41.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BE,2015,42.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BE,2016,42.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BE,2017,39.6,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BE,2018,40.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BE,2019,40.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BE,2020,41.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BE,2021,41.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BE,2022,42.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BE,2023,44.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BG,2009,52.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BG,2010,55.1,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BG,2011,54.8,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BG,2012,56.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BG,2013,55.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BG,2014,52.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BG,2015,50.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BG,2016,49.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BG,2017,48.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BG,2018,48.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BG,2019,44.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BG,2020,50.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BG,2021,51.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BG,2022,53.0,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,BG,2023,53.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,CH,2010,53.3,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,CH,2011,49.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,CH,2012,51.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,CH,2013,49.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,CH,2014,49.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,CH,2015,46.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,CH,2016,48.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,CH,2017,46.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,CH,2018,46.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,CH,2019,46.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,CH,2020,48.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,T,ED3_4,Y20-64,PC_UNE,CH,2021,45.5,
