DATAFLOW,LAST UPDATE,freq,unit,sex,age,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,LV,2016,11.3,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,LV,2017,9.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,LV,2018,8.3,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,LV,2019,6.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,LV,2020,8.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,LV,2021,8.8,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,LV,2022,7.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,LV,2023,8.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,ME,2012,18.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,ME,2013,18.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,ME,2014,17.5,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,ME,2015,16.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,ME,2016,17.2,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,ME,2017,15.6,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,ME,2018,14.6,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,ME,2019,14.1,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,ME,2020,15.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,MK,2012,28.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,MK,2013,25.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,MK,2014,25.1,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,MK,2015,23.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,MK,2016,20.6,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,MK,2017,19.5,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,MK,2018,18.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,MK,2019,14.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,MK,2020,13.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,MT,2012,2.3,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,MT,2013,2.5,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,MT,2014,2.5,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,MT,2015,2.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,MT,2016,2.5,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,MT,2017,1.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,MT,2018,2.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,MT,2019,3.2,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,MT,2020,3.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,MT,2021,3.2,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,MT,2022,2.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,MT,2023,2.1,u
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,NL,2012,4.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,NL,2013,6.7,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,NL,2014,7.1,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,NL,2015,6.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,NL,2016,5.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,NL,2017,4.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,NL,2018,3.3,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,NL,2019,2.8,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,NL,2020,2.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,NL,2021,3.1,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,NL,2022,2.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,NL,2023,2.3,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,NO,2012,2.3,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,NO,2013,2.3,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,NO,2014,2.6,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,NO,2015,3.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,NO,2016,3.5,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,NO,2017,3.2,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,NO,2018,2.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,NO,2019,2.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,NO,2020,3.6,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,NO,2021,2.8,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,NO,2022,1.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,NO,2023,2.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,PL,2012,9.3,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,PL,2013,9.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,PL,2014,8.6,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,PL,2015,7.2,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,PL,2016,5.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,PL,2017,4.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,PL,2018,3.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,PL,2019,3.0,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,PL,2020,2.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,PL,2021,3.3,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,PL,2022,2.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,PL,2023,2.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,PT,2012,14.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,PT,2013,14.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,PT,2014,12.6,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,PT,2015,11.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,PT,2016,10.5,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,PT,2017,8.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,PT,2018,6.6,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,PT,2019,5.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,PT,2020,6.6,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,PT,2021,6.3,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,PT,2022,5.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,PT,2023,6.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,RO,2012,5.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,RO,2013,6.3,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,RO,2014,5.8,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,RO,2015,6.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,RO,2016,5.1,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,RO,2017,4.1,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,RO,2018,3.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,RO,2019,3.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,RO,2020,4.2,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,RO,2021,4.0,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,RO,2022,4.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,RO,2023,4.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,RS,2012,24.1,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,RS,2013,22.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,RS,2014,18.7,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,RS,2015,17.1,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,RS,2016,15.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,RS,2017,13.1,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,RS,2018,12.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,RS,2019,10.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,RS,2020,8.3,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,RS,2021,10.2,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,RS,2022,9.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,RS,2023,8.7,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SE,2012,5.1,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SE,2013,5.2,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SE,2014,5.1,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SE,2015,4.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SE,2016,4.5,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SE,2017,4.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SE,2018,3.6,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SE,2019,3.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SE,2020,4.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SE,2021,5.8,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SE,2022,4.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SE,2023,5.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SI,2012,8.1,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SI,2013,9.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SI,2014,9.7,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SI,2015,9.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SI,2016,7.6,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SI,2017,6.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SI,2018,5.3,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SI,2019,4.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SI,2020,5.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SI,2021,4.6,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SI,2022,3.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SI,2023,3.2,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SK,2012,11.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SK,2013,12.3,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SK,2014,11.3,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SK,2015,9.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SK,2016,8.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SK,2017,7.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SK,2018,5.5,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SK,2019,4.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SK,2020,5.6,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SK,2021,5.7,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SK,2022,5.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,SK,2023,4.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,TR,2012,7.6,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,TR,2013,7.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,TR,2014,9.1,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,TR,2015,9.1,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,TR,2016,10.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,TR,2017,9.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,TR,2018,9.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,TR,2019,12.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,TR,2020,11.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,TR,2021,10.5,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,TR,2022,9.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,TR,2023,8.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,UK,2012,6.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,UK,2013,5.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,UK,2014,4.9,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,UK,2015,4.2,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,UK,2016,3.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,UK,2017,3.3,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,UK,2018,3.3,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED3_4,UK,2019,2.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,AT,2012,2.3,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,AT,2013,3.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,AT,2014,3.7,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,AT,2015,3.6,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,AT,2016,3.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,AT,2017,3.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,AT,2018,3.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,AT,2019,2.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,AT,2020,3.2,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,AT,2021,3.8,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,AT,2022,3.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,AT,2023,3.1,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,BA,2021,11.3,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,BA,2022,10.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,BA,2023,9.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,BE,2012,3.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,BE,2013,4.3,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,BE,2014,4.2,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,BE,2015,4.1,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,BE,2016,3.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,BE,2017,3.8,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,BE,2018,3.2,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,BE,2019,2.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,BE,2020,3.2,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,BE,2021,3.2,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,BE,2022,2.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,BE,2023,2.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,BG,2012,5.6,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,BG,2013,6.1,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,BG,2014,5.0,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,BG,2015,3.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,BG,2016,3.3,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,BG,2017,2.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,BG,2018,2.2,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,BG,2019,1.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,BG,2020,2.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,BG,2021,1.9,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,BG,2022,1.6,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,BG,2023,1.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CH,2012,3.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CH,2013,3.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CH,2014,3.4,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CH,2015,3.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CH,2016,3.3,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CH,2017,3.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CH,2018,3.5,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CH,2019,3.3,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CH,2020,3.5,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CH,2021,3.5,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CH,2022,3.1,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CH,2023,3.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CY,2012,8.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CY,2013,10.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CY,2014,10.8,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CY,2015,10.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CY,2016,9.6,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CY,2017,8.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CY,2018,6.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CY,2019,5.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CY,2020,6.5,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CY,2021,5.9,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CY,2022,5.2,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CY,2023,5.1,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CZ,2012,2.6,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CZ,2013,2.5,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CZ,2014,2.6,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CZ,2015,2.2,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CZ,2016,1.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CZ,2017,1.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CZ,2018,1.1,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CZ,2019,1.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CZ,2020,1.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CZ,2021,1.4,b
